Nome do Banco|Nome da Tabela/View|PK: xxx FK: xxx
Vale|dbo.Rateio_Item|FK: Id_Ativo  Vale dbo.Ativo(Id_Ativo)
Vale|dbo.Rateio_Item|FK: Id_Centro_Custo  Vale dbo.Centro_Custo(Id_Centro_Custo)
Vale|dbo.Rateio_Item|FK: Id_Conglomerado  Vale dbo.Conglomerado(Id_Conglomerado)
Vale|dbo.Rateio_Item|FK: Id_Consumidor  Vale dbo.Consumidor(Id_Consumidor)
Vale|dbo.Rateio_Item|FK: Id_Filial  Vale dbo.Filial(Id_Filial)
Vale|dbo.Rateio_Item|FK: Id_Rateio  Vale dbo.Rateio(Id_Rateio)
Vale|dbo.Rateio_Item|PK: Id_Rateio_Item
Vale|dbo.Rateio|FK: Id_Fatura_Parametro  Vale dbo.Fatura_Parametro(Id_Fatura_Parametro)
Vale|dbo.Rateio|PK: Id_Rateio
Vale|dbo.Rl_Ativo_Centro_Custo|FK: Id_Ativo  Vale dbo.Ativo_Parametro(Id_Ativo)
Vale|dbo.Rl_Ativo_Centro_Custo|FK: Id_Centro_Custo  Vale dbo.Centro_Custo(Id_Centro_Custo)
Vale|dbo.Rl_Ativo_Centro_Custo|PK: Id_Ativo
Vale|dbo.Rl_Ativo_Centro_Custo|PK: Id_Centro_Custo
Vale|dbo.Rl_Ativo_Tipo_Ativo_Complemento|FK: Id_Ativo_Complemento  Vale dbo.Ativo_Complemento(Id_Ativo_Complemento)
Vale|dbo.Rl_Ativo_Tipo_Ativo_Complemento|FK: Id_Ativo_Tipo  Vale dbo.Ativo_Tipo(Id_Ativo_Tipo)
Vale|dbo.Rl_Ativo_Tipo_Ativo_Complemento|PK: Id_Ativo_Tipo
Vale|dbo.Rl_Consumidor_Ativo|FK: Id_Ativo  Vale dbo.Ativo(Id_Ativo)
Vale|dbo.Rl_Consumidor_Ativo|FK: Id_Consumidor  Vale dbo.Consumidor(Id_Consumidor)
Vale|dbo.Rl_Consumidor_Ativo|PK: Id_Ativo
Vale|dbo.Rl_Consumidor_Ativo|PK: Id_Consumidor
Vale|dbo.Rl_Estoque_Aparelho_Ativo|FK: Id_Aparelho  Vale dbo.Estoque_Aparelho(Id_Aparelho)
Vale|dbo.Rl_Estoque_Aparelho_Ativo|FK: Id_Ativo  Vale dbo.Ativo(Id_Ativo)
Vale|dbo.Rl_Estoque_Aparelho_Ativo|PK: Id_Aparelho
Vale|dbo.Rl_Estoque_Aparelho_Ativo|PK: Id_Ativo
Vale|dbo.Rl_Filial_Bilhete_Tipo|FK: Id_Bilhete_Tipo  Vale dbo.Bilhete_Tipo(Id_Bilhete_Tipo)
Vale|dbo.Rl_Filial_Bilhete_Tipo|FK: Id_Filial  Vale dbo.Filial(Id_Filial)
Vale|dbo.Rl_Filial_Bilhete_Tipo|PK: Id_Bilhete_Tipo
Vale|dbo.Rl_Filial_Bilhete_Tipo|PK: Id_Filial
Vale|dbo.Rl_Hi_Centro_Custo_Departamento|FK: Id_Centro_Custo  Vale dbo.Centro_Custo(Id_Centro_Custo)
Vale|dbo.Rl_Hi_Centro_Custo_Departamento|FK: Id_Departamento  Vale dbo.Departamento(Id_Departamento)
Vale|dbo.Rl_Hi_Centro_Custo_Departamento|PK: Id_Centro_Custo
Vale|dbo.Rl_Hi_Centro_Custo_Departamento|PK: Id_Departamento
Vale|dbo.Rl_Hi_Departamento_Setor|FK: Id_Departamento  Vale dbo.Departamento(Id_Departamento)
Vale|dbo.Rl_Hi_Departamento_Setor|FK: Id_Setor  Vale dbo.Setor(Id_Setor)
Vale|dbo.Rl_Hi_Departamento_Setor|PK: Id_Departamento
Vale|dbo.Rl_Hi_Departamento_Setor|PK: Id_Setor
Vale|dbo.Rl_Hi_Filial_Centro_Custo|FK: Id_Centro_Custo  Vale dbo.Centro_Custo(Id_Centro_Custo)
Vale|dbo.Rl_Hi_Filial_Centro_Custo|FK: Id_Filial  Vale dbo.Filial(Id_Filial)
Vale|dbo.Rl_Hi_Filial_Centro_Custo|PK: Id_Centro_Custo
Vale|dbo.Rl_Hi_Filial_Centro_Custo|PK: Id_Filial
Vale|dbo.Rl_Hi_Setor_Secao|FK: Id_Secao  Vale dbo.Secao(Id_Secao)
Vale|dbo.Rl_Hi_Setor_Secao|FK: Id_Setor  Vale dbo.Setor(Id_Setor)
Vale|dbo.Rl_Hi_Setor_Secao|PK: Id_Secao
Vale|dbo.Rl_Hi_Setor_Secao|PK: Id_Setor
Vale|dbo.Rl_Perfil_Ativo_Usuario|FK: Id_Ativo  Vale dbo.Ativo(Id_Ativo)
Vale|dbo.Rl_Perfil_Ativo_Usuario|FK: Id_Usuario  Vale dbo.Usuario(Id_Usuario)
Vale|dbo.Rl_Perfil_Ativo_Usuario|PK: Id_Ativo
Vale|dbo.Rl_Perfil_Ativo_Usuario|PK: Id_Usuario
Vale|dbo.Rl_Perfil_Centro_Custo_Usuario|FK: Id_Centro_Custo  Vale dbo.Centro_Custo(Id_Centro_Custo)
Vale|dbo.Rl_Perfil_Centro_Custo_Usuario|FK: Id_Usuario  Vale dbo.Usuario(Id_Usuario)
Vale|dbo.Rl_Perfil_Centro_Custo_Usuario|PK: Id_Centro_Custo
Vale|dbo.Rl_Perfil_Centro_Custo_Usuario|PK: Id_Usuario
Vale|dbo.Rl_Perfil_Conglomerado_Usuario|FK: Id_Conglomerado  Vale dbo.Conglomerado(Id_Conglomerado)
Vale|dbo.Rl_Perfil_Conglomerado_Usuario|FK: Id_Usuario  Vale dbo.Usuario(Id_Usuario)
Vale|dbo.Rl_Perfil_Conglomerado_Usuario|PK: Id_Conglomerado
Vale|dbo.Rl_Perfil_Conglomerado_Usuario|PK: Id_Usuario
Vale|dbo.Rl_Perfil_Consumidor_Usuario|FK: Id_Consumidor  Vale dbo.Consumidor(Id_Consumidor)
Vale|dbo.Rl_Perfil_Consumidor_Usuario|FK: Id_Usuario  Vale dbo.Usuario(Id_Usuario)
Vale|dbo.Rl_Perfil_Consumidor_Usuario|PK: Id_Consumidor
Vale|dbo.Rl_Perfil_Consumidor_Usuario|PK: Id_Usuario
Vale|dbo.Rl_Perfil_Departamento_Usuario|FK: Id_Departamento  Vale dbo.Departamento(Id_Departamento)
Vale|dbo.Rl_Perfil_Departamento_Usuario|FK: Id_Usuario  Vale dbo.Usuario(Id_Usuario)
Vale|dbo.Rl_Perfil_Departamento_Usuario|PK: Id_Departamento
Vale|dbo.Rl_Perfil_Departamento_Usuario|PK: Id_Usuario
Vale|dbo.Rl_Perfil_Filial_Usuario|FK: Id_Filial  Vale dbo.Filial(Id_Filial)
Vale|dbo.Rl_Perfil_Filial_Usuario|FK: Id_Usuario  Vale dbo.Usuario(Id_Usuario)
Vale|dbo.Rl_Perfil_Filial_Usuario|PK: Id_Filial
Vale|dbo.Rl_Perfil_Filial_Usuario|PK: Id_Usuario
Vale|dbo.Rl_Perfil_Secao_Usuario|FK: Id_Secao  Vale dbo.Secao(Id_Secao)
Vale|dbo.Rl_Perfil_Secao_Usuario|FK: Id_Usuario  Vale dbo.Usuario(Id_Usuario)
Vale|dbo.Rl_Perfil_Secao_Usuario|PK: Id_Secao
Vale|dbo.Rl_Perfil_Secao_Usuario|PK: Id_Usuario
Vale|dbo.Rl_Perfil_Setor_Usuario|FK: Id_Setor  Vale dbo.Setor(Id_Setor)
Vale|dbo.Rl_Perfil_Setor_Usuario|FK: Id_Usuario  Vale dbo.Usuario(Id_Usuario)
Vale|dbo.Rl_Perfil_Setor_Usuario|PK: Id_Setor
Vale|dbo.Rl_Perfil_Setor_Usuario|PK: Id_Usuario
Vale|dbo.Rl_Ra_Fatura_Parametro_Ativo|FK: Id_Ativo  Vale dbo.Ativo(Id_Ativo)
Vale|dbo.Rl_Ra_Fatura_Parametro_Ativo|FK: Id_Fatura_Parametro  Vale dbo.Fatura_Parametro(Id_Fatura_Parametro)
Vale|dbo.Rl_Ra_Fatura_Parametro_Ativo|PK: Id_Ativo
Vale|dbo.Rl_Ra_Fatura_Parametro_Ativo|PK: Id_Fatura_Parametro
Vale|dbo.Rl_Ra_Fatura_Parametro_Conglomerado|FK: Id_Conglomerado  Vale dbo.Conglomerado(Id_Conglomerado)
Vale|dbo.Rl_Ra_Fatura_Parametro_Conglomerado|FK: Id_Fatura_Parametro  Vale dbo.Fatura_Parametro(Id_Fatura_Parametro)
Vale|dbo.Rl_Ra_Fatura_Parametro_Conglomerado|PK: Id_Conglomerado
Vale|dbo.Rl_Ra_Fatura_Parametro_Conglomerado|PK: Id_Fatura_Parametro
Vale|dbo.Rl_Ra_Fatura_Parametro_Filial|FK: Id_Fatura_Parametro  Vale dbo.Fatura_Parametro(Id_Fatura_Parametro)
Vale|dbo.Rl_Ra_Fatura_Parametro_Filial|FK: Id_Filial  Vale dbo.Filial(Id_Filial)
Vale|dbo.Rl_Ra_Fatura_Parametro_Filial|PK: Id_Fatura_Parametro
Vale|dbo.Rl_Ra_Fatura_Parametro_Filial|PK: Id_Filial
Vale|dbo.Rl_Ra_Fatura_Parametro_Tronco_Grupo|FK: Id_Fatura_Parametro  Vale dbo.Fatura_Parametro(Id_Fatura_Parametro)
Vale|dbo.Rl_Ra_Fatura_Parametro_Tronco_Grupo|FK: Id_Tronco_Grupo  Vale dbo.Tronco_Grupo(Id_Tronco_Grupo)
Vale|dbo.Rl_Ra_Fatura_Parametro_Tronco_Grupo|PK: Id_Fatura_Parametro
Vale|dbo.Rl_Ra_Fatura_Parametro_Tronco_Grupo|PK: Id_Tronco_Grupo
Vale|dbo.Rl_Rateio_Fatura|FK: Id_Fatura  Vale dbo.Fatura(Id_Fatura)
Vale|dbo.Rl_Rateio_Fatura|FK: Id_Rateio  Vale dbo.Rateio(Id_Rateio)
Vale|dbo.Rl_Rateio_Fatura|PK: Id_Fatura
Vale|dbo.Rl_Rateio_Fatura|PK: Id_Rateio
Vale|dbo.Rl_Solicitacao_Ativo|FK: Id_Ativo  Vale dbo.Ativo(Id_Ativo)
Vale|dbo.Rl_Solicitacao_Ativo|FK: Id_Solicitacao  Vale dbo.Solicitacao(Id_Solicitacao)
Vale|dbo.Rl_Solicitacao_Ativo|PK: Id_Ativo
Vale|dbo.Rl_Solicitacao_Ativo|PK: Id_Solicitacao
Vale|dbo.Rl_Solicitacao_Fila_Atendimento_Usuario|FK: Id_Solicitacao_Fila_Atendimento  Vale dbo.Solicitacao_Fila_Atendimento(Id_Solicitacao_Fila_Atendimento)
Vale|dbo.Rl_Solicitacao_Fila_Atendimento_Usuario|FK: Id_Usuario  Vale dbo.Usuario(Id_Usuario)
Vale|dbo.Rl_Usuario_Grupo_Si_Tela|FK: Id_Tela  Vale dbo.Si_Tela(Id_Tela)
Vale|dbo.Rl_Usuario_Grupo_Si_Tela|FK: Id_Usuario_Grupo  Vale dbo.Usuario_Grupo(Id_Usuario_Grupo)
Vale|dbo.Rl_Usuario_Grupo_Si_Tela|PK: Id_Tela
Vale|dbo.Rl_Usuario_Grupo_Si_Tela|PK: Id_Usuario_Grupo
Vale|dbo.Rl_Usuario_Grupo_Si_Template|FK: Id_Template  Vale dbo.Si_Template(Id_Template)
Vale|dbo.Rl_Usuario_Grupo_Si_Template|FK: Id_Usuario_Grupo  Vale dbo.Usuario_Grupo(Id_Usuario_Grupo)
Vale|dbo.Rl_Usuario_Grupo_Si_Template|PK: Id_Template
Vale|dbo.Rl_Usuario_Grupo_Si_Template|PK: Id_Usuario_Grupo
Vale|dbo.Rl_Usuario_Modulo_Acesso|FK: Id_Usuario  Vale dbo.Usuario(Id_Usuario)
Vale|dbo.Rl_Usuario_Modulo_Acesso|PK: Id_Usuario
Vale|dbo.Rl_Usuario_Modulo_Acesso|PK: Nome_Modulo
Vale|dbo.Rl_Usuario_Solicitacao_Permissao|FK: Id_Solicitacao_Permissao  Vale dbo.Solicitacao_Permissao(Id_Solicitacao_Permissao)
Vale|dbo.Rl_Usuario_Solicitacao_Permissao|FK: Id_Usuario  Vale dbo.Usuario(Id_Usuario)
Vale|dbo.Rl_Usuario_Solicitacao_Permissao|PK: Id_Solicitacao_Permissao
Vale|dbo.Rl_Usuario_Solicitacao_Permissao|PK: Id_Usuario
Vale|dbo.Rl_Usuario_Torre_Acesso|FK: Id_Ativo_Tipo_Grupo  Vale dbo.Ativo_Tipo_Grupo(Id_Ativo_Tipo_Grupo)
Vale|dbo.Rl_Usuario_Torre_Acesso|FK: Id_Usuario  Vale dbo.Usuario(Id_Usuario)
Vale|dbo.Rl_Usuario_Torre_Acesso|PK: Id_Ativo_Tipo_Grupo
Vale|dbo.Rl_Usuario_Torre_Acesso|PK: Id_Usuario
Vale|dbo.Secao|PK: Id_Secao
Vale|dbo.Servico|PK: Id_Servico
Vale|dbo.Setor|PK: Id_Setor
Vale|dbo.Si_Ano_Fiscal|PK: Id
Vale|dbo.Si_Aproveitamento|PK: DB_Tipo_Parametro_BLT
Vale|dbo.Si_Aproveitamento|PK: DB_Tipo_Parametro_PCT
Vale|dbo.Si_Desmarca_Bilhete|PK: DB_Tipo_Parametro
Vale|dbo.Si_Formato_Valida_Data|PK: Id_Valida_Data
Vale|dbo.Si_Idioma|PK: Id_Idioma
Vale|dbo.Si_Menu|PK: Id_Menu
Vale|dbo.Si_Tela_Campo_Traducao|FK: Id_Campo  Vale dbo.Si_Tela_Campo(Id_Campo)
Vale|dbo.Si_Tela_Campo_Traducao|FK: Id_Idioma  Vale dbo.Si_Idioma(Id_Idioma)
Vale|dbo.Si_Tela_Campo_Traducao|PK: Id_Traducao
Vale|dbo.Si_Tela_Campo|FK: Id_Tela  Vale dbo.Si_Tela(Id_Tela)
Vale|dbo.Si_Tela_Campo|PK: Id_Campo
Vale|dbo.Si_Tela|FK: Id_Menu  Vale dbo.Si_Menu(Id_Menu)
Vale|dbo.Si_Tela|PK: Id_Tela
Vale|dbo.Si_Template|FK: Id_Ativo_Tipo_Grupo  Vale dbo.Ativo_Tipo_Grupo(Id_Ativo_Tipo_Grupo)
Vale|dbo.Si_Template|PK: Id_Template
Vale|dbo.Si_Texto_Termo|PK: Caixa
Vale|dbo.Si_Texto_Termo|PK: Pagina
Vale|dbo.Si_Usuario_Perfil_Acesso|FK: Id_Usuario_Perfil  Vale dbo.Si_Usuario_Perfil(Id_Usuario_Perfil)
Vale|dbo.Si_Usuario_Perfil_Acesso|PK: Id_Usuario_Perfil_Acesso
Vale|dbo.Si_Usuario_Perfil|PK: Id_Usuario_Perfil
Vale|dbo.Si_Volumetria|PK: DB_Tipo_Parametro
Vale|dbo.Solicitacao_Avaliacao|FK: Id_Solicitacao  Vale dbo.Solicitacao(Id_Solicitacao)
Vale|dbo.Solicitacao_Avaliacao|PK: Id_Solicitacao_Avaliacao
Vale|dbo.Solicitacao_Bilhete_Tipo|FK: Id_Bilhete_Tipo  Vale dbo.Bilhete_Tipo(Id_Bilhete_Tipo)
Vale|dbo.Solicitacao_Bilhete_Tipo|PK: Id_Bilhete_Tipo
Vale|dbo.Solicitacao_Data_Parada|PK: Id_Data_Parada
Vale|dbo.Solicitacao_Fila_Atendimento|PK: Id_Solicitacao_Fila_Atendimento
Vale|dbo.Solicitacao_Item|FK: Id_Solicitacao  Vale dbo.Solicitacao(Id_Solicitacao)
Vale|dbo.Solicitacao_Item|FK: Id_Usuario  Vale dbo.Usuario(Id_Usuario)
Vale|dbo.Solicitacao_Item|PK: Id_Solicitacao_Item
Vale|dbo.Solicitacao_Permissao|PK: Id_Solicitacao_Permissao
Vale|dbo.Solicitacao_SLA|PK: Id_Solicitacao_SLA
Vale|dbo.Solicitacao_Solucao|FK: Id_Ativo_Tipo  Vale dbo.Ativo_Tipo(Id_Ativo_Tipo)
Vale|dbo.Solicitacao_Solucao|PK: Id_Solicitacao_Solucao
Vale|dbo.Solicitacao_Tipo|FK: Id_Ativo_Tipo  Vale dbo.Ativo_Tipo(Id_Ativo_Tipo)
Vale|dbo.Solicitacao_Tipo|FK: Id_Solicitacao_Permissao  Vale dbo.Solicitacao_Permissao(Id_Solicitacao_Permissao)
Vale|dbo.Solicitacao_Tipo|FK: Id_Solicitacao_SLA  Vale dbo.Solicitacao_SLA(Id_Solicitacao_SLA)
Vale|dbo.Solicitacao_Tipo|FK: Id_Solicitacao_Unidade_Processo  Vale dbo.Solicitacao_Unidade_Processo(Id_Processo_Unidade_Solicitacao)
Vale|dbo.Solicitacao_Tipo|FK: Id_Solicitcao_Fila_Atendimento  Vale dbo.Solicitacao_Fila_Atendimento(Id_Solicitacao_Fila_Atendimento)
Vale|dbo.Solicitacao_Tipo|PK: Id_Solicitacao_Tipo
Vale|dbo.Solicitacao_Unidade_Processo|PK: Id_Processo_Unidade_Solicitacao
Vale|dbo.Solicitacao|FK: Id_Ativo_Tipo  Vale dbo.Ativo_Tipo(Id_Ativo_Tipo)
Vale|dbo.Solicitacao|FK: Id_Mail_Caixa_Saida_Operadora  Vale dbo.Mail_Caixa_Saida(Id_Mail_Caixa_Siada)
Vale|dbo.Solicitacao|FK: Id_Mail_Caixa_Saida_Usuario  Vale dbo.Consumidor_Unidade(Id_Consumidor_Unidade)
Vale|dbo.Solicitacao|FK: Id_Mail_Caixa_Saida_Usuario  Vale dbo.Mail_Caixa_Saida(Id_Mail_Caixa_Siada)
Vale|dbo.Solicitacao|FK: Id_Solicitacao_Solucao  Vale dbo.Solicitacao_Solucao(Id_Solicitacao_Solucao)
Vale|dbo.Solicitacao|FK: Id_Solicitacao_Tipo  Vale dbo.Solicitacao_Tipo(Id_Solicitacao_Tipo)
Vale|dbo.Solicitacao|FK: Id_Usuario  Vale dbo.Usuario(Id_Usuario)
Vale|dbo.Solicitacao|PK: Id_Solicitacao
Vale|dbo.sysdiagrams|PK: diagram_id
Vale|dbo.T_Usuario_Email_Profile|FK: Id_Usuario  Vale dbo.Usuario(Id_Usuario)
Vale|dbo.T_Usuario_Email_Profile|PK: Id_Usuario
Vale|dbo.Tronco_Grupo|PK: Id_Tronco_Grupo
Vale|dbo.Tronco|FK: Id_Conglomerado  Vale dbo.Conglomerado(Id_Conglomerado)
Vale|dbo.Tronco|FK: Id_Tronco_Grupo  Vale dbo.Tronco_Grupo(Id_Tronco_Grupo)
Vale|dbo.Tronco|PK: Id_Tronco
Vale|dbo.Usuario_Grupo|PK: Id_Usuario_Grupo
Vale|dbo.Usuario|FK: Id_Consumidor  Vale dbo.Consumidor(Id_Consumidor)
Vale|dbo.Usuario|FK: Id_Idioma  Vale dbo.Si_Idioma(Id_Idioma)
Vale|dbo.Usuario|FK: Id_Usuario_Grupo  Vale dbo.Usuario_Grupo(Id_Usuario_Grupo)
Vale|dbo.Usuario|FK: Id_Usuario_Perfil  Vale dbo.Si_Usuario_Perfil(Id_Usuario_Perfil)
Vale|dbo.Usuario|FK: Id_Usuario_Perfil_Acesso  Vale dbo.Si_Usuario_Perfil_Acesso(Id_Usuario_Perfil_Acesso)
Vale|dbo.Usuario|PK: Id_Usuario
